date,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-07-25,115657187.40365209,-0.0055535452301038336,1067880581.2326076,0.21314534141301011,1020133.783188643,0.00022490158840546726,112170917.27476956,3486270.128882524,-0.003347993
2025-07-28,116451714.22821939,0.007078620409894632,1089342401.0768716,0.18556408231994007,1044300.28592784,0.0002089494244300972,107580244.81220952,8871469.416009866,0.0011914968
2025-07-29,116896905.7116368,0.004056217867721706,1119147704.5536962,0.25594559663082994,1071462.326489759,0.00023324723677907674,113339124.16600025,3557781.5456365426,0.0032725334
2025-07-30,117005543.78091332,0.0011713870584190613,1148780813.415801,0.25349780374173747,1099755.779733077,0.00024203765763580404,116155366.92609426,850176.8548190538,0.001663804
2025-07-31,117345885.2654798,0.0031199502806769476,1173575306.448132,0.21190870305049275,1124465.7743266164,0.00021118652839054929,116689415.28283814,656469.9826416746,-0.011756718
2025-08-01,116339957.045862,-0.008351290099216944,1199487738.2859674,0.22082096682991317,1150404.4641429663,0.00022104473248181624,115656909.79600723,683047.2498547779,-0.003709793
2025-08-04,116951194.34533995,0.0054490216741555925,1221005482.458997,0.1849557513980104,1173106.1121782493,0.00019513199602036834,113923041.019014,3028153.3263259544,0.006561041
2025-08-05,117251954.34543033,0.0027993393838969534,1247420169.2837343,0.22586077014945707,1199732.1964125705,0.00022766833962976286,113827632.28417078,3424322.0612595472,0.009569168
2025-08-06,117789797.48013641,0.004805873746388561,1273085724.1409798,0.21889234171426594,1225387.1508079444,0.00021880193416472184,114412331.29701531,3377466.1831210945,0.0045325756
2025-08-07,118426456.38491976,0.005584564934341051,1294470991.9715552,0.18155450037327545,1246533.0186552948,0.00017952206642444035,115548936.03609517,2877520.348824586,0.0015608072
2025-08-08,119165532.51297195,0.006462911585847929,1321814755.214073,0.23089235359405402,1272836.6076441172,0.00022210906069272438,118394664.2605265,770868.2524454626,-0.001247108
2025-08-11,120771399.85444605,0.013705009733226322,1349126424.87421,0.22919101760539595,1300134.0491253946,0.00022907161916392092,120056285.40120101,715114.4532450447,0.003416419
2025-08-12,122213802.57229716,0.012184081917537648,1378175453.2631228,0.240529036045975,1329219.9603965573,0.0002408344302228607,121454008.26582323,759794.3064739201,0.0050365925
2025-08-13,122948840.15641569,0.006244883879544133,1406344358.1553416,0.23048873612745294,1357393.381819555,0.00023052569210692362,122208186.20980719,740653.9466084936,0.0047864914
2025-08-14,120606888.34159109,-0.018826689858684176,1433573901.0371315,0.22147051446071764,1384625.514534378,0.0002214915787751892,119888286.86163127,718601.4799598176,-0.0046212077
2025-08-15,121948600.20037769,0.011360550407874528,1461992973.4429288,0.23563390778565482,1413074.2902893205,0.0002358801901460884,121199040.79788245,749559.4024952296,0.008271813
2025-08-18,122738982.3500189,0.006708520233265186,1488228694.5030322,0.21513753349357562,1440786.7925107053,0.0002272473991160987,119063573.12718186,3675409.2228370444,0.008455038
2025-08-19,122594353.98594561,-0.0009466685655500168,1518060639.5006886,0.24305191738174575,1469222.0202256355,0.00023167234378594157,121740814.55627511,853539.4296705001,-0.00019824505
2025-08-20,123443426.49055085,0.007157707184258316,1546521270.289892,0.2321528672720619,1497644.0038951118,0.0002318376233927925,122695603.28400373,747823.2065471183,0.010442376
2025-08-21,123401124.36165884,-0.00011381767225597404,1574762805.1532538,0.22878119691147447,1525896.0893286604,0.00022886666578160114,122660452.10017078,740672.2614880712,0.0012981892
