symbol,sina_symbol,code,exchange,name,board
605287.SH,sh605287,605287,SH,德才股份,沪市主板
605288.SH,sh605288,605288,SH,凯迪股份,沪市主板
605289.SH,sh605289,605289,SH,罗曼股份,沪市主板
605296.SH,sh605296,605296,SH,神农集团,沪市主板
605298.SH,sh605298,605298,SH,必得科技,沪市主板
605299.SH,sh605299,605299,SH,舒华体育,沪市主板
605300.SH,sh605300,605300,SH,佳禾食品,沪市主板
605303.SH,sh605303,605303,SH,园林股份,沪市主板
605305.SH,sh605305,605305,SH,中际联合,沪市主板
605318.SH,sh605318,605318,SH,法狮龙,沪市主板
605319.SH,sh605319,605319,SH,无锡振华,沪市主板
605333.SH,sh605333,605333,SH,沪光股份,沪市主板
605336.SH,sh605336,605336,SH,*ST帅电,沪市主板
605337.SH,sh605337,605337,SH,李子园,沪市主板
605338.SH,sh605338,605338,SH,巴比食品,沪市主板
605339.SH,sh605339,605339,SH,南侨食品,沪市主板
605358.SH,sh605358,605358,SH,立昂微,沪市主板
605365.SH,sh605365,605365,SH,立达信,沪市主板
605366.SH,sh605366,605366,SH,宏柏新材,沪市主板
605368.SH,sh605368,605368,SH,蓝天燃气,沪市主板
605369.SH,sh605369,605369,SH,拱东医疗,沪市主板
605376.SH,sh605376,605376,SH,博迁新材,沪市主板
605377.SH,sh605377,605377,SH,华旺科技,沪市主板
605378.SH,sh605378,605378,SH,野马电池,沪市主板
605388.SH,sh605388,605388,SH,均瑶健康,沪市主板
605389.SH,sh605389,605389,SH,长龄液压,沪市主板
605398.SH,sh605398,605398,SH,新炬网络,沪市主板
605399.SH,sh605399,605399,SH,晨光新材,沪市主板
605488.SH,sh605488,605488,SH,福莱新材,沪市主板
605499.SH,sh605499,605499,SH,东鹏饮料,沪市主板
605500.SH,sh605500,605500,SH,森林包装,沪市主板
605507.SH,sh605507,605507,SH,国邦医药,沪市主板
605555.SH,sh605555,605555,SH,德昌股份,沪市主板
605566.SH,sh605566,605566,SH,福莱蒽特,沪市主板
605567.SH,sh605567,605567,SH,春雪食品,沪市主板
605577.SH,sh605577,605577,SH,龙版传媒,沪市主板
605580.SH,sh605580,605580,SH,恒盛能源,沪市主板
605588.SH,sh605588,605588,SH,冠石科技,沪市主板
605589.SH,sh605589,605589,SH,圣泉集团,沪市主板
605598.SH,sh605598,605598,SH,上海港湾,沪市主板
605599.SH,sh605599,605599,SH,菜百股份,沪市主板
688001.SH,sh688001,688001,SH,华兴源创,科创板
688002.SH,sh688002,688002,SH,睿创微纳,科创板
688003.SH,sh688003,688003,SH,天准科技,科创板
688004.SH,sh688004,688004,SH,博汇科技,科创板
688005.SH,sh688005,688005,SH,容百科技,科创板
688006.SH,sh688006,688006,SH,杭可科技,科创板
688007.SH,sh688007,688007,SH,光峰科技,科创板
688008.SH,sh688008,688008,SH,澜起科技,科创板
688009.SH,sh688009,688009,SH,中国通号,科创板
688010.SH,sh688010,688010,SH,福光股份,科创板
688011.SH,sh688011,688011,SH,新光光电,科创板
688012.SH,sh688012,688012,SH,中微公司,科创板
688013.SH,sh688013,688013,SH,XD天臣医,科创板
688015.SH,sh688015,688015,SH,交控科技,科创板
688016.SH,sh688016,688016,SH,心脉医疗,科创板
688017.SH,sh688017,688017,SH,绿的谐波,科创板
688018.SH,sh688018,688018,SH,乐鑫科技,科创板
688019.SH,sh688019,688019,SH,安集科技,科创板
688020.SH,sh688020,688020,SH,方邦股份,科创板
688021.SH,sh688021,688021,SH,奥福科技,科创板
688022.SH,sh688022,688022,SH,ST瀚川,科创板
688023.SH,sh688023,688023,SH,安恒信息,科创板
688025.SH,sh688025,688025,SH,杰普特,科创板
688026.SH,sh688026,688026,SH,洁特生物,科创板
688027.SH,sh688027,688027,SH,国盾量子,科创板
688028.SH,sh688028,688028,SH,沃尔德,科创板
688029.SH,sh688029,688029,SH,南微医学,科创板
688030.SH,sh688030,688030,SH,山石网科,科创板
688031.SH,sh688031,688031,SH,星环科技,科创板
688032.SH,sh688032,688032,SH,禾迈股份,科创板
688033.SH,sh688033,688033,SH,*ST天宜,科创板
688035.SH,sh688035,688035,SH,德邦科技,科创板
688036.SH,sh688036,688036,SH,传音控股,科创板
688037.SH,sh688037,688037,SH,芯源微,科创板
688038.SH,sh688038,688038,SH,中科通达,科创板
688039.SH,sh688039,688039,SH,当虹科技,科创板
688041.SH,sh688041,688041,SH,海光信息,科创板
688045.SH,sh688045,688045,SH,必易微,科创板
688046.SH,sh688046,688046,SH,药康生物,科创板
688047.SH,sh688047,688047,SH,龙芯中科,科创板
688048.SH,sh688048,688048,SH,长光华芯,科创板
688049.SH,sh688049,688049,SH,炬芯科技,科创板
688050.SH,sh688050,688050,SH,爱博医疗,科创板
688051.SH,sh688051,688051,SH,佳华科技,科创板
688052.SH,sh688052,688052,SH,纳芯微,科创板
688053.SH,sh688053,688053,SH,ST思科瑞,科创板
688055.SH,sh688055,688055,SH,龙腾光电,科创板
688056.SH,sh688056,688056,SH,莱伯泰科,科创板
688057.SH,sh688057,688057,SH,金达莱,科创板
688058.SH,sh688058,688058,SH,宝兰德,科创板
688059.SH,sh688059,688059,SH,华锐精密,科创板
688060.SH,sh688060,688060,SH,云涌科技,科创板
688061.SH,sh688061,688061,SH,灿瑞科技,科创板
688062.SH,sh688062,688062,SH,迈威生物,科创板
688063.SH,sh688063,688063,SH,派能科技,科创板
688065.SH,sh688065,688065,SH,凯赛生物,科创板
688066.SH,sh688066,688066,SH,*ST航图,科创板
688067.SH,sh688067,688067,SH,爱威科技,科创板
688068.SH,sh688068,688068,SH,热景生物,科创板
688069.SH,sh688069,688069,SH,德林海,科创板
688070.SH,sh688070,688070,SH,纵横股份,科创板
688071.SH,sh688071,688071,SH,华依科技,科创板
688072.SH,sh688072,688072,SH,拓荆科技,科创板
688073.SH,sh688073,688073,SH,毕得医药,科创板
688075.SH,sh688075,688075,SH,安旭生物,科创板
688076.SH,sh688076,688076,SH,ST诺泰,科创板
688077.SH,sh688077,688077,SH,大地熊,科创板
688078.SH,sh688078,688078,SH,龙软科技,科创板
688079.SH,sh688079,688079,SH,美迪凯,科创板
688080.SH,sh688080,688080,SH,映翰通,科创板
688081.SH,sh688081,688081,SH,兴图新科,科创板
688082.SH,sh688082,688082,SH,盛美上海,科创板
688083.SH,sh688083,688083,SH,中望软件,科创板
688084.SH,sh688084,688084,SH,晶品特装,科创板
688085.SH,sh688085,688085,SH,三友医疗,科创板
688087.SH,sh688087,688087,SH,XD英科再,科创板
688088.SH,sh688088,688088,SH,XD虹软科,科创板
688089.SH,sh688089,688089,SH,嘉必优,科创板
688090.SH,sh688090,688090,SH,瑞松科技,科创板
688091.SH,sh688091,688091,SH,上海谊众,科创板
688092.SH,sh688092,688092,SH,爱科科技,科创板
688093.SH,sh688093,688093,SH,世华科技,科创板
688095.SH,sh688095,688095,SH,福昕软件,科创板
688096.SH,sh688096,688096,SH,京源环保,科创板
688097.SH,sh688097,688097,SH,博众精工,科创板
688098.SH,sh688098,688098,SH,申联生物,科创板
688099.SH,sh688099,688099,SH,晶晨股份,科创板
688100.SH,sh688100,688100,SH,威胜信息,科创板
688101.SH,sh688101,688101,SH,三达膜,科创板
688102.SH,sh688102,688102,SH,斯瑞新材,科创板
688103.SH,sh688103,688103,SH,国力电子,科创板
688105.SH,sh688105,688105,SH,诺唯赞,科创板
688106.SH,sh688106,688106,SH,金宏气体,科创板
688107.SH,sh688107,688107,SH,安路科技,科创板
688108.SH,sh688108,688108,SH,赛诺医疗,科创板
688109.SH,sh688109,688109,SH,品茗科技,科创板
688110.SH,sh688110,688110,SH,东芯股份,科创板
688111.SH,sh688111,688111,SH,金山办公,科创板
688112.SH,sh688112,688112,SH,鼎阳科技,科创板
688113.SH,sh688113,688113,SH,联测科技,科创板
688114.SH,sh688114,688114,SH,华大智造,科创板
688115.SH,sh688115,688115,SH,思林杰,科创板
688116.SH,sh688116,688116,SH,天奈科技,科创板
688117.SH,sh688117,688117,SH,圣诺生物,科创板
688118.SH,sh688118,688118,SH,普元信息,科创板
688119.SH,sh688119,688119,SH,中钢洛耐,科创板
688120.SH,sh688120,688120,SH,华海清科,科创板
688121.SH,sh688121,688121,SH,卓然股份,科创板
688122.SH,sh688122,688122,SH,西部超导,科创板
688123.SH,sh688123,688123,SH,聚辰股份,科创板
688125.SH,sh688125,688125,SH,安达智能,科创板
688126.SH,sh688126,688126,SH,沪硅产业,科创板
688127.SH,sh688127,688127,SH,蓝特光学,科创板
688128.SH,sh688128,688128,SH,中国电研,科创板
688129.SH,sh688129,688129,SH,东来技术,科创板
688130.SH,sh688130,688130,SH,晶华微,科创板
688131.SH,sh688131,688131,SH,皓元医药,科创板
688132.SH,sh688132,688132,SH,邦彦技术,科创板
688133.SH,sh688133,688133,SH,泰坦科技,科创板
688135.SH,sh688135,688135,SH,利扬芯片,科创板
688136.SH,sh688136,688136,SH,科兴制药,科创板
688137.SH,sh688137,688137,SH,近岸蛋白,科创板
688138.SH,sh688138,688138,SH,清溢光电,科创板
688139.SH,sh688139,688139,SH,海尔生物,科创板
688141.SH,sh688141,688141,SH,杰华特,科创板
688143.SH,sh688143,688143,SH,长盈通,科创板
688146.SH,sh688146,688146,SH,中船特气,科创板
688147.SH,sh688147,688147,SH,微导纳米,科创板
688148.SH,sh688148,688148,SH,芳源股份,科创板
688150.SH,sh688150,688150,SH,莱特光电,科创板
688151.SH,sh688151,688151,SH,华强科技,科创板
688152.SH,sh688152,688152,SH,麒麟信安,科创板
688153.SH,sh688153,688153,SH,唯捷创芯,科创板
688155.SH,sh688155,688155,SH,先惠技术,科创板
688156.SH,sh688156,688156,SH,路德科技,科创板
688157.SH,sh688157,688157,SH,松井股份,科创板
688158.SH,sh688158,688158,SH,优刻得,科创板
688159.SH,sh688159,688159,SH,有方科技,科创板
688160.SH,sh688160,688160,SH,步科股份,科创板
688161.SH,sh688161,688161,SH,XD威高骨,科创板
688162.SH,sh688162,688162,SH,巨一科技,科创板
688163.SH,sh688163,688163,SH,赛伦生物,科创板
688165.SH,sh688165,688165,SH,埃夫特,科创板
688166.SH,sh688166,688166,SH,博瑞医药,科创板
688167.SH,sh688167,688167,SH,炬光科技,科创板
688168.SH,sh688168,688168,SH,安博通,科创板
688169.SH,sh688169,688169,SH,石头科技,科创板
688170.SH,sh688170,688170,SH,德龙激光,科创板
688171.SH,sh688171,688171,SH,纬德信息,科创板
688172.SH,sh688172,688172,SH,燕东微,科创板
688173.SH,sh688173,688173,SH,希荻微,科创板
688175.SH,sh688175,688175,SH,高凌信息,科创板
688176.SH,sh688176,688176,SH,亚虹医药,科创板
688177.SH,sh688177,688177,SH,百奥泰,科创板
688178.SH,sh688178,688178,SH,万德斯,科创板
688179.SH,sh688179,688179,SH,阿拉丁,科创板
688180.SH,sh688180,688180,SH,君实生物,科创板
688181.SH,sh688181,688181,SH,八亿时空,科创板
688182.SH,sh688182,688182,SH,灿勤科技,科创板
688183.SH,sh688183,688183,SH,生益电子,科创板
688184.SH,sh688184,688184,SH,ST帕瓦,科创板
688185.SH,sh688185,688185,SH,康希诺,科创板
688186.SH,sh688186,688186,SH,广大特材,科创板
688187.SH,sh688187,688187,SH,时代电气,科创板
688188.SH,sh688188,688188,SH,柏楚电子,科创板
688189.SH,sh688189,688189,SH,ST南新,科创板
688190.SH,sh688190,688190,SH,云路股份,科创板
688191.SH,sh688191,688191,SH,智洋创新,科创板
688192.SH,sh688192,688192,SH,迪哲医药,科创板
688193.SH,sh688193,688193,SH,仁度生物,科创板
688195.SH,sh688195,688195,SH,腾景科技,科创板
688196.SH,sh688196,688196,SH,卓越新能,科创板
688197.SH,sh688197,688197,SH,首药控股,科创板
688198.SH,sh688198,688198,SH,佰仁医疗,科创板
688199.SH,sh688199,688199,SH,XD久日新,科创板
688200.SH,sh688200,688200,SH,华峰测控,科创板
688201.SH,sh688201,688201,SH,ST信安,科创板
688202.SH,sh688202,688202,SH,美迪西,科创板
688203.SH,sh688203,688203,SH,海正生材,科创板
688205.SH,sh688205,688205,SH,德科立,科创板
688206.SH,sh688206,688206,SH,概伦电子,科创板
688207.SH,sh688207,688207,SH,格灵深瞳,科创板
688208.SH,sh688208,688208,SH,道通科技,科创板
688209.SH,sh688209,688209,SH,英集芯,科创板
688210.SH,sh688210,688210,SH,统联精密,科创板
688211.SH,sh688211,688211,SH,中科微至,科创板
688212.SH,sh688212,688212,SH,澳华内镜,科创板
688213.SH,sh688213,688213,SH,思特威,科创板
688215.SH,sh688215,688215,SH,瑞晟智能,科创板
688216.SH,sh688216,688216,SH,气派科技,科创板
688217.SH,sh688217,688217,SH,睿昂基因,科创板
688218.SH,sh688218,688218,SH,江苏北人,科创板
688219.SH,sh688219,688219,SH,会通股份,科创板
688220.SH,sh688220,688220,SH,翱捷科技,科创板
688221.SH,sh688221,688221,SH,前沿生物,科创板
688222.SH,sh688222,688222,SH,成都先导,科创板
688223.SH,sh688223,688223,SH,晶科能源,科创板
688225.SH,sh688225,688225,SH,亚信安全,科创板
688226.SH,sh688226,688226,SH,威腾电气,科创板
688227.SH,sh688227,688227,SH,品高股份,科创板
688228.SH,sh688228,688228,SH,开普云,科创板
688229.SH,sh688229,688229,SH,博睿数据,科创板
688230.SH,sh688230,688230,SH,芯导科技,科创板
688231.SH,sh688231,688231,SH,隆达股份,科创板
688232.SH,sh688232,688232,SH,新点软件,科创板
688233.SH,sh688233,688233,SH,神工股份,科创板
688234.SH,sh688234,688234,SH,天岳先进,科创板
688235.SH,sh688235,688235,SH,百济神州,科创板
688236.SH,sh688236,688236,SH,春立医疗,科创板
688237.SH,sh688237,688237,SH,超卓航科,科创板
688238.SH,sh688238,688238,SH,和元生物,科创板
688239.SH,sh688239,688239,SH,航宇科技,科创板
688244.SH,sh688244,688244,SH,永信至诚,科创板
688246.SH,sh688246,688246,SH,嘉和美康,科创板
688247.SH,sh688247,688247,SH,XD宣泰医,科创板
688248.SH,sh688248,688248,SH,南网科技,科创板
688249.SH,sh688249,688249,SH,晶合集成,科创板
688251.SH,sh688251,688251,SH,井松智能,科创板
688252.SH,sh688252,688252,SH,天德钰,科创板
688253.SH,sh688253,688253,SH,英诺特,科创板
688255.SH,sh688255,688255,SH,凯尔达,科创板
688256.SH,sh688256,688256,SH,寒武纪,科创板
688257.SH,sh688257,688257,SH,新锐股份,科创板
688258.SH,sh688258,688258,SH,卓易信息,科创板
688259.SH,sh688259,688259,SH,创耀科技,科创板
688260.SH,sh688260,688260,SH,昀冢科技,科创板
688261.SH,sh688261,688261,SH,东微半导,科创板
688262.SH,sh688262,688262,SH,国芯科技,科创板
688265.SH,sh688265,688265,SH,南模生物,科创板
688266.SH,sh688266,688266,SH,泽璟制药,科创板
688267.SH,sh688267,688267,SH,中触媒,科创板
688268.SH,sh688268,688268,SH,华特气体,科创板
688269.SH,sh688269,688269,SH,凯立新材,科创板
688270.SH,sh688270,688270,SH,ST臻镭,科创板
688271.SH,sh688271,688271,SH,联影医疗,科创板
688272.SH,sh688272,688272,SH,富吉瑞,科创板
688273.SH,sh688273,688273,SH,麦澜德,科创板
688275.SH,sh688275,688275,SH,万润新能,科创板
688276.SH,sh688276,688276,SH,百克生物,科创板
688277.SH,sh688277,688277,SH,天智航,科创板
688278.SH,sh688278,688278,SH,特宝生物,科创板
688279.SH,sh688279,688279,SH,峰岹科技,科创板
688280.SH,sh688280,688280,SH,精进电动,科创板
688281.SH,sh688281,688281,SH,华秦科技,科创板
688282.SH,sh688282,688282,SH,理工导航,科创板
688283.SH,sh688283,688283,SH,坤恒顺维,科创板
688285.SH,sh688285,688285,SH,高铁电气,科创板
688286.SH,sh688286,688286,SH,敏芯股份,科创板
688288.SH,sh688288,688288,SH,鸿泉技术,科创板
688289.SH,sh688289,688289,SH,圣湘生物,科创板
688290.SH,sh688290,688290,SH,景业智能,科创板
688291.SH,sh688291,688291,SH,金橙子,科创板
688292.SH,sh688292,688292,SH,浩瀚深度,科创板
688293.SH,sh688293,688293,SH,奥浦迈,科创板
688295.SH,sh688295,688295,SH,中复神鹰,科创板
688296.SH,sh688296,688296,SH,和达科技,科创板
688297.SH,sh688297,688297,SH,中无人机,科创板
688298.SH,sh688298,688298,SH,东方生物,科创板
688299.SH,sh688299,688299,SH,长阳科技,科创板
688300.SH,sh688300,688300,SH,联瑞新材,科创板
688301.SH,sh688301,688301,SH,奕瑞科技,科创板
688302.SH,sh688302,688302,SH,海创药业,科创板
688303.SH,sh688303,688303,SH,大全能源,科创板
688305.SH,sh688305,688305,SH,科德数控,科创板
688306.SH,sh688306,688306,SH,均普智能,科创板
688307.SH,sh688307,688307,SH,中润光学,科创板
688308.SH,sh688308,688308,SH,欧科亿,科创板
688309.SH,sh688309,688309,SH,恒誉环保,科创板
688310.SH,sh688310,688310,SH,迈得医疗,科创板
688311.SH,sh688311,688311,SH,盟升电子,科创板
688312.SH,sh688312,688312,SH,燕麦科技,科创板
688313.SH,sh688313,688313,SH,仕佳光子,科创板
688314.SH,sh688314,688314,SH,康拓医疗,科创板
688315.SH,sh688315,688315,SH,诺禾致源,科创板
688316.SH,sh688316,688316,SH,青云科技,科创板
688317.SH,sh688317,688317,SH,之江生物,科创板
688318.SH,sh688318,688318,SH,财富趋势,科创板
688319.SH,sh688319,688319,SH,欧林生物,科创板
688320.SH,sh688320,688320,SH,禾川科技,科创板
688321.SH,sh688321,688321,SH,微芯生物,科创板
688322.SH,sh688322,688322,SH,奥比中光,科创板
688323.SH,sh688323,688323,SH,瑞华泰,科创板
688325.SH,sh688325,688325,SH,赛微微电,科创板
688326.SH,sh688326,688326,SH,XD经纬恒,科创板
688327.SH,sh688327,688327,SH,云从科技,科创板
688328.SH,sh688328,688328,SH,深科达,科创板
688329.SH,sh688329,688329,SH,艾隆科技,科创板
688330.SH,sh688330,688330,SH,宏力达,科创板
688331.SH,sh688331,688331,SH,荣昌生物,科创板
688332.SH,sh688332,688332,SH,中科蓝讯,科创板
688333.SH,sh688333,688333,SH,铂力特,科创板
688334.SH,sh688334,688334,SH,西高院,科创板
688335.SH,sh688335,688335,SH,复洁科技,科创板
688336.SH,sh688336,688336,SH,三生国健,科创板
688337.SH,sh688337,688337,SH,普源精电,科创板
688338.SH,sh688338,688338,SH,赛科希德,科创板
688339.SH,sh688339,688339,SH,亿华通,科创板
688343.SH,sh688343,688343,SH,云天励飞,科创板
688345.SH,sh688345,688345,SH,博力威,科创板
688347.SH,sh688347,688347,SH,华虹宏力,科创板
688348.SH,sh688348,688348,SH,昱能科技,科创板
688349.SH,sh688349,688349,SH,三一重能,科创板
688350.SH,sh688350,688350,SH,富淼科技,科创板
688351.SH,sh688351,688351,SH,微电生理,科创板
688352.SH,sh688352,688352,SH,颀中科技,科创板
688353.SH,sh688353,688353,SH,华盛锂电,科创板
688355.SH,sh688355,688355,SH,XD明志科,科创板
688356.SH,sh688356,688356,SH,键凯科技,科创板
688357.SH,sh688357,688357,SH,建龙微纳,科创板
688358.SH,sh688358,688358,SH,祥生医疗,科创板
688359.SH,sh688359,688359,SH,三孚新科,科创板
688360.SH,sh688360,688360,SH,德马科技,科创板
688361.SH,sh688361,688361,SH,中科飞测,科创板
688362.SH,sh688362,688362,SH,甬矽电子,科创板
688363.SH,sh688363,688363,SH,华熙生物,科创板
688365.SH,sh688365,688365,SH,光云科技,科创板
688366.SH,sh688366,688366,SH,昊海生科,科创板
688367.SH,sh688367,688367,SH,工大高科,科创板
688368.SH,sh688368,688368,SH,晶丰明源,科创板
688369.SH,sh688369,688369,SH,致远互联,科创板
688370.SH,sh688370,688370,SH,XD丛麟科,科创板
688371.SH,sh688371,688371,SH,菲沃泰,科创板
